Путь;Имя файла;№ поля;Имя поля;Тип;Тип (расшифровка);Длина;Знаков после запятой;Флаги
ARXIV/UDH3/Vfp98/Wizards/Template/Resource Scheduling/Data/schedule details.dbf;schedule details.dbf;4;SCHEDULEST;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Resource Scheduling/Data/schedule details.dbf;schedule details.dbf;5;SCHEDULEEN;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Resource Scheduling/Data/schedule details.dbf;schedule details.dbf;6;CONFIRMED;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PARTS.DBF;PARTS.DBF;1;PARTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PARTS.DBF;PARTS.DBF;2;PARTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PARTS.DBF;PARTS.DBF;3;UNITPRICE;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PARTS.DBF;PARTS.DBF;4;PARTDESCRI;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;1;PAYMENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;2;WORKORDERI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;3;PAYMENTAMO;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;4;PAYMENTDAT;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;5;CREDITCARD;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;6;CARDHOLDER;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;7;CREDITCAR2;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/PAYMENTS.DBF;PAYMENTS.DBF;8;PAYMENTMET;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;1;CUSTOMERID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;2;COMPANYNAM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;3;CONTACTFIR;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;4;CONTACTLAS;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;5;BILLINGADD;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;6;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;7;STATEORPRO;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;8;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;9;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;10;CONTACTTIT;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;11;PHONENUMBE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;12;FAXNUMBER;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/customers.dbf;customers.dbf;13;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;1;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;2;FIRSTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;3;LASTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;4;TITLE;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;5;EXTENSION;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;6;WORKPHONE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/employees.dbf;employees.dbf;7;BILLINGRAT;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;1;SETUPID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;2;SALESTAXRA;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;3;COMPANYNAM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;4;ADDRESS;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;5;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;6;STATEORPRO;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;7;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;8;COUNTRY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;9;PHONENUMBE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;10;FAXNUMBER;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;11;DEFAULTPAY;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/my company information.dbf;my company information.dbf;12;DEFAULTINV;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/payment methods.dbf;payment methods.dbf;1;PAYMENTMET;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/payment methods.dbf;payment methods.dbf;2;PAYMENTME2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/payment methods.dbf;payment methods.dbf;3;CREDITCARD;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder labor.dbf;workorder labor.dbf;1;WORKORDERL;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder labor.dbf;workorder labor.dbf;2;WORKORDERI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder labor.dbf;workorder labor.dbf;3;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder labor.dbf;workorder labor.dbf;4;BILLABLEHO;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder labor.dbf;workorder labor.dbf;5;BILLINGRAT;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder labor.dbf;workorder labor.dbf;6;COMMENT;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder parts.dbf;workorder parts.dbf;1;WORKORDERP;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder parts.dbf;workorder parts.dbf;2;WORKORDERI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder parts.dbf;workorder parts.dbf;3;PARTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder parts.dbf;workorder parts.dbf;4;QUANTITY;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorder parts.dbf;workorder parts.dbf;5;UNITPRICE;Y;денежный;8;4;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;1;WORKORDERI;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;2;CUSTOMERID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;3;EMPLOYEEID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;4;PURCHASEOR;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;5;DATERECEIV;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;6;DATEREQUIR;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;7;MAKEANDMOD;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;8;SERIALNUMB;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;9;PROBLEMDES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;10;DATEFINISH;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;11;DATEPICKED;T;дата-время;8;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Service Call Management/Data/workorders.dbf;workorders.dbf;12;SALESTAXRA;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;1;CLASSID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;2;CLASSNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;3;DEPARTMENT;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;4;SECTIONNUM;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;5;INSTRUCTOR;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;6;TERM;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;7;UNITS;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;8;YEAR;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;9;LOCATION;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;10;DAYSANDTIM;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/CLASSES.DBF;CLASSES.DBF;11;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/RESULTS.DBF;RESULTS.DBF;1;RESULTSID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/RESULTS.DBF;RESULTS.DBF;2;STUDENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/RESULTS.DBF;RESULTS.DBF;3;ASSIGNMENT;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/RESULTS.DBF;RESULTS.DBF;4;SCORE;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/RESULTS.DBF;RESULTS.DBF;5;LATE;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;1;STUDENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;2;FIRSTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;3;LASTNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;4;PARENTSNAM;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;5;ADDRESS;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;6;CITY;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;7;STATEORPRO;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;8;POSTALCODE;C;символьный;20;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;9;PHONENUMBE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;10;EMAILNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;11;MAJOR;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;12;STUDENTNUM;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/STUDENTS.DBF;STUDENTS.DBF;13;NOTES;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/assignments.dbf;assignments.dbf;1;ASSIGNMENT;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/assignments.dbf;assignments.dbf;2;ASSIGNMEN2;M;memo (текст);4;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/assignments.dbf;assignments.dbf;3;CLASSID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/assignments.dbf;assignments.dbf;4;EXAM;L;логический;1;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/assignments.dbf;assignments.dbf;5;PERCENTOFG;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/assignments.dbf;assignments.dbf;6;MAXIMUMPOI;B;неизвестный;8;2;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/departments.dbf;departments.dbf;1;DEPARTMENT;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/departments.dbf;departments.dbf;2;DEPARTMEN2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/departments.dbf;departments.dbf;3;DEPARTMEN3;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/departments.dbf;departments.dbf;4;DEPARTMEN4;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/departments.dbf;departments.dbf;5;DEPARTMEN5;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/instructors.dbf;instructors.dbf;1;INSTRUCTOR;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/instructors.dbf;instructors.dbf;2;INSTRUCTO2;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/instructors.dbf;instructors.dbf;3;EMAILNAME;C;символьный;50;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/instructors.dbf;instructors.dbf;4;PHONENUMBE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/instructors.dbf;instructors.dbf;5;EXTENSION;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/students and classes.dbf;students and classes.dbf;1;STUDENTCLA;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/students and classes.dbf;students and classes.dbf;2;CLASSID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/students and classes.dbf;students and classes.dbf;3;STUDENTID;I;целый;4;0;двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Students And Classes/Data/students and classes.dbf;students and classes.dbf;4;GRADE;C;символьный;30;0;
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;1;CLIENTID;I;целый;4;0;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;2;COMPANYNAM;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;3;ADDRESS;M;memo (текст);4;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;4;CITY;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;5;STATEORPRO;C;символьный;20;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;6;POSTALCODE;C;символьный;20;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;7;COUNTRY;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;8;CONTACTFIR;C;символьный;30;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;9;CONTACTLAS;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;10;CONTACTTIT;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;11;PHONENUMBE;C;символьный;30;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;12;FAXNUMBER;C;символьный;30;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;13;REFERREDBY;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;14;NOTES;M;memo (текст);4;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/CLIENTS.DBF;CLIENTS.DBF;15;_NullFlags;0;системный (_NullFlags);2;0;системное, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;1;PAYMENTID;I;целый;4;0;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;2;PROJECTID;I;целый;4;0;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;3;PAYMENTAMO;Y;денежный;8;4;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;4;PAYMENTDAT;T;дата-время;8;0;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;5;CREDITCARD;C;символьный;30;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;6;CARDHOLDER;C;символьный;50;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;7;CREDITCAR2;T;дата-время;8;0;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;8;CREDITCAR3;C;символьный;30;0;допускает NULL
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;9;PAYMENTMET;I;целый;4;0;допускает NULL, двоичное
ARXIV/UDH3/Vfp98/Wizards/Template/Time And Billing/Data/PAYMENTS.DBF;PAYMENTS.DBF;10;_NullFlags;0;системный (_NullFlags);2;0;системное, двоичное
